fichier_source,basename,code_brut,code_utilise,sample_nb,espece_trouvee,classe_assignee,statut,destination
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-FRE-62-ANA-d200.npy,CIT-FRE-62-ANA-d200,CIT-FRE,CITFRE,62,Citrobacter freundii,Citrobacter freundii,CLASSE (typo corrigee: CIT-FRE->CITFRE),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter freundii/CIT-FRE-62-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-FRE-63-AER-d200.npy,CIT-FRE-63-AER-d200,CIT-FRE,CITFRE,63,Citrobacter freundii,Citrobacter freundii,CLASSE (typo corrigee: CIT-FRE->CITFRE),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter freundii/CIT-FRE-63-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-FRE-63-ANA-d200.npy,CIT-FRE-63-ANA-d200,CIT-FRE,CITFRE,63,Citrobacter freundii,Citrobacter freundii,CLASSE (typo corrigee: CIT-FRE->CITFRE),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter freundii/CIT-FRE-63-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-FRE-70-AER-d200.npy,CIT-FRE-70-AER-d200,CIT-FRE,CITFRE,70,Citrobacter freundii,Citrobacter freundii,CLASSE (typo corrigee: CIT-FRE->CITFRE),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter freundii/CIT-FRE-70-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-FRE-70-ANA-d200.npy,CIT-FRE-70-ANA-d200,CIT-FRE,CITFRE,70,Citrobacter freundii,Citrobacter freundii,CLASSE (typo corrigee: CIT-FRE->CITFRE),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter freundii/CIT-FRE-70-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-FRE-71-AER-d200.npy,CIT-FRE-71-AER-d200,CIT-FRE,CITFRE,71,Citrobacter freundii,Citrobacter freundii,CLASSE (typo corrigee: CIT-FRE->CITFRE),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter freundii/CIT-FRE-71-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-FRE-71-ANA-d200.npy,CIT-FRE-71-ANA-d200,CIT-FRE,CITFRE,71,Citrobacter freundii,Citrobacter freundii,CLASSE (typo corrigee: CIT-FRE->CITFRE),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter freundii/CIT-FRE-71-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-FRE-76-AER-d200.npy,CIT-FRE-76-AER-d200,CIT-FRE,CITFRE,76,Citrobacter freundii,Citrobacter freundii,CLASSE (typo corrigee: CIT-FRE->CITFRE),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter freundii/CIT-FRE-76-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-FRE-76-ANA-d200.npy,CIT-FRE-76-ANA-d200,CIT-FRE,CITFRE,76,Citrobacter freundii,Citrobacter freundii,CLASSE (typo corrigee: CIT-FRE->CITFRE),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter freundii/CIT-FRE-76-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-FRE-78-AER-d200.npy,CIT-FRE-78-AER-d200,CIT-FRE,CITFRE,78,Citrobacter freundii,Citrobacter freundii,CLASSE (typo corrigee: CIT-FRE->CITFRE),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter freundii/CIT-FRE-78-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-FRE-78-ANA-d200.npy,CIT-FRE-78-ANA-d200,CIT-FRE,CITFRE,78,Citrobacter freundii,Citrobacter freundii,CLASSE (typo corrigee: CIT-FRE->CITFRE),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter freundii/CIT-FRE-78-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-10-AER-d200.npy,CIT-KOS-10-AER-d200,CIT-KOS,CITKOS,10,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-10-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-10-ANA-d200.npy,CIT-KOS-10-ANA-d200,CIT-KOS,CITKOS,10,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-10-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-12-AER-d200.npy,CIT-KOS-12-AER-d200,CIT-KOS,CITKOS,12,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-12-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-12-ANA-d200.npy,CIT-KOS-12-ANA-d200,CIT-KOS,CITKOS,12,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-12-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-14-AER-d200.npy,CIT-KOS-14-AER-d200,CIT-KOS,CITKOS,14,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-14-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-14-ANA-d200.npy,CIT-KOS-14-ANA-d200,CIT-KOS,CITKOS,14,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-14-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-15-AER-d200.npy,CIT-KOS-15-AER-d200,CIT-KOS,CITKOS,15,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-15-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-15-ANA-d200.npy,CIT-KOS-15-ANA-d200,CIT-KOS,CITKOS,15,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-15-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-16-AER-d200.npy,CIT-KOS-16-AER-d200,CIT-KOS,CITKOS,16,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-16-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-16-ANA-d200.npy,CIT-KOS-16-ANA-d200,CIT-KOS,CITKOS,16,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-16-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-17-AER-d200.npy,CIT-KOS-17-AER-d200,CIT-KOS,CITKOS,17,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-17-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-17-ANA-d200.npy,CIT-KOS-17-ANA-d200,CIT-KOS,CITKOS,17,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-17-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-19-AER-d200.npy,CIT-KOS-19-AER-d200,CIT-KOS,CITKOS,19,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-19-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-19-ANA-d200.npy,CIT-KOS-19-ANA-d200,CIT-KOS,CITKOS,19,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-19-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-20-AER-d200.npy,CIT-KOS-20-AER-d200,CIT-KOS,CITKOS,20,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-20-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-20-ANA-d200.npy,CIT-KOS-20-ANA-d200,CIT-KOS,CITKOS,20,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-20-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-9-AER-d200.npy,CIT-KOS-9-AER-d200,CIT-KOS,CITKOS,9,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-9-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/CIT-KOS-9-ANA-d200.npy,CIT-KOS-9-ANA-d200,CIT-KOS,CITKOS,9,Citrobacter koseri,Citrobacter koseri,CLASSE (typo corrigee: CIT-KOS->CITKOS),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Citrobacter koseri/CIT-KOS-9-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-281-AER-d200.npy,COLI-281-AER-d200,COLI,ESCCOL,281,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-281-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-281-ANA-d200.npy,COLI-281-ANA-d200,COLI,ESCCOL,281,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-281-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-56-AER-d200.npy,COLI-56-AER-d200,COLI,ESCCOL,56,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-56-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-56-ANA-d200.npy,COLI-56-ANA-d200,COLI,ESCCOL,56,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-56-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-58-AER-d200.npy,COLI-58-AER-d200,COLI,ESCCOL,58,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-58-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-58-ANA-d200.npy,COLI-58-ANA-d200,COLI,ESCCOL,58,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-58-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-73-AER-d200.npy,COLI-73-AER-d200,COLI,ESCCOL,73,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-73-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-73-ANA-d200.npy,COLI-73-ANA-d200,COLI,ESCCOL,73,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-73-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-78-AER-d200.npy,COLI-78-AER-d200,COLI,ESCCOL,78,,Escherichia coli,"CLASSE (sample_nb absent du excel, classe par code seul)",/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-78-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-78-ANA-d200.npy,COLI-78-ANA-d200,COLI,ESCCOL,78,,Escherichia coli,"CLASSE (sample_nb absent du excel, classe par code seul)",/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-78-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-79-AER-d200.npy,COLI-79-AER-d200,COLI,ESCCOL,79,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-79-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-79-ANA-d200.npy,COLI-79-ANA-d200,COLI,ESCCOL,79,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-79-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-85-AER-d200.npy,COLI-85-AER-d200,COLI,ESCCOL,85,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-85-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/COLI-85-ANA-d200.npy,COLI-85-ANA-d200,COLI,ESCCOL,85,Escherichia coli,Escherichia coli,CLASSE (typo corrigee: COLI->ESCCOL),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Escherichia coli/COLI-85-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/ENT-HOR-12-AER-d200.npy,ENT-HOR-12-AER-d200,ENT-HOR,ENTHOR,12,Enterobacter hormaechei hoffmannii,Enterobacter hormaechei,CLASSE (typo corrigee: ENT-HOR->ENTHOR),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENT-HOR-12-AER-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/ENT-HOR-12-ANA-d200.npy,ENT-HOR-12-ANA-d200,ENT-HOR,ENTHOR,12,Enterobacter hormaechei hoffmannii,Enterobacter hormaechei,CLASSE (typo corrigee: ENT-HOR->ENTHOR),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENT-HOR-12-ANA-d200.npy
/home/rrekikdi/Bureau/postdoc/pseudo_image/images_npy_ms1/2022_09_23_Validation_CITAMA_CITFAR_CITFRE_CITKOS_CITPOR_COLI_ENTASB_ENTBUG_ENTCLO_ENTHOR_ENTKOB_ENTLUD_ENTROG_100SPD-100vW_zSWATH/ENT-HOR-14-AER-d200.npy,ENT-HOR-14-AER-d200,ENT-HOR,ENTHOR,14,Enterobacter hormaechei hoffmannii,Enterobacter hormaechei,CLASSE (typo corrigee: ENT-HOR->ENTHOR),/home/rrekikdi/Bureau/postdoc/pseudo_image/ms1_processed_11classes/Enterobacter hormaechei/ENT-HOR-14-AER-d200.npy
